"subsidiary_name";"geounit_name";"position_code";"aggregated_building_direction"
Московский;Старая Москва;25077136492;GC/Рефарминг 900
Московский;Спящая Москва Восток;25077136494;GC/Рефарминг 900
Санкт-Петербургский;Пролетарский Питер Север;25078123505;GC/Рефарминг 2100
Московский;г.Химки;25050133045;GC/Рефарминг 900
Московский;г.Химки;25050133046;GC/Рефарминг 900
Московский;Спящая Москва Юг;25077136501;GC/Рефарминг 900
Московский;Спящая Москва Запад;25077136505;GC/Рефарминг 900
Московский;Спящая Москва Юг;25077131211;GC/Рефарминг 900
Краснодарский;г.Краснодар;25023114662;GC/Рефарминг 2100
Краснодарский;г.Краснодар;25023114662;GC/Рефарминг 2100
Новосибирский;г.Новосибирск;25054103772;GC/Рефарминг 2100
Санкт-Петербургский;Исторический Питер;25078123520;GC/Рефарминг 2100
Санкт-Петербургский;Пролетарский Питер Север;25047104575;GC/Рефарминг 2100
Волгоградский;Большой Волгоград;25034109320;GC/Рефарминг 2100
Волгоградский;Большой Волгоград;25034109320;GC/Рефарминг 2100
Санкт-Петербургский;Пролетарский Питер Север;25078123538;GC/Рефарминг 2100
Московский;Спящая Москва Север;25077136553;GC/Рефарминг 900
Санкт-Петербургский;Пролетарский Питер Восток;25078123541;GC/Рефарминг 2100
Московский;Спящая Москва Юг;25077136567;GC/Рефарминг 900
Московский;Деловая Москва;25077136560;GC/Рефарминг 900
Санкт-Петербургский;Пролетарский Питер Юг;25078103835;GC/Рефарминг 2100
Московский;Московская обл_RuR_Восток;25050133355;GC/Рефарминг 900
Московский;Московская обл_RuR_Восток;25050133355;GC/Рефарминг 900
Московский;Московская обл_RuR_Восток;25050133356;GC/Рефарминг 900
Московский;Московская обл_RuR_Восток;25050133356;GC/Рефарминг 900
Московский;Московская обл_RuR_Восток;25050133358;GC/Рефарминг 900
Московский;Московская обл_RuR_Восток;25050133358;GC/Рефарминг 900
Барнаульский;г.Барнаул;25022103637;GC/Рефарминг 900
Новосибирский;г.Новосибирск;25054103783;GC/Рефарминг 2100
Московский;Спящая Москва Восток;25077136607;GC/Рефарминг 900
Барнаульский;Алтайский край_RuR;25022103638;GC/Рефарминг 900
Барнаульский;Алтайский край_RuR;25022103642;GC/Рефарминг 900
Краснодарский;г.Ейск;25023114764;GC/Рефарминг 2100
Краснодарский;г.Ейск;25023114764;GC/Рефарминг 2100
Санкт-Петербургский;Курортный район;25078123614;GC/Рефарминг 2100
Санкт-Петербургский;Курортный район;25078123614;GC/Рефарминг 2100
Уфимский;Республика Башкортостан_RuR;25002107315;GC/Рефарминг 2100
Уфимский;г.Нефтекамск;25002107316;GC/Рефарминг 2100
Московский;г.Видное;25050133711;GC/Рефарминг 900
Санкт-Петербургский;Исторический Питер;25078123655;GC/Рефарминг 2100
Московский;Спящая Москва Запад;25050133733;GC/Рефарминг 900
Московский;рп.Томилино;25050133740;GC/Рефарминг 900
Московский;г.Жуковский;25050133741;GC/Рефарминг 900
Московский;г.Жуковский;25050133742;GC/Рефарминг 900
Московский;Спящая Москва Восток;25077136664;GC/Рефарминг 900
Московский;Спящая Москва Север;25077136670;GC/Рефарминг 900
Московский;г.Химки;25050133750;GC/Рефарминг 900
Кемеровский;Кемеровская область_RuR;25042105373;GC/Рефарминг 2100
Кемеровский;г.Юрга;25042105374;GC/Рефарминг 2100
Новосибирский;г.Новосибирск;25054103794;GC/Рефарминг 2100
Уфимский;г.Салават;25002107325;GC/Рефарминг 2100
Московский;г.Мытищи;25050133776;GC/Рефарминг 900
Волгоградский;Большой Волгоград;25034109423;GC/Рефарминг 2100
Московский;Спящая Москва Юг;25077136718;GC/Рефарминг 900
Московский;Спящая Москва Юг;25077136719;GC/Рефарминг 900
Санкт-Петербургский;г.Кировск+п.им.Морозова;25047104089;GC/Рефарминг 2100
Кемеровский;г.Новокузнецк;25042105392;GC/Рефарминг 2100
Московский;г.Щёлково;25050133801;GC/Рефарминг 900
Московский;г.Щёлково;25050133801;GC/Рефарминг 900
Московский;Старая Москва;25077121407;GC/Рефарминг 900
Московский;Спящая Москва Север;25077136774;GC/Рефарминг 900
Московский;Спящая Москва Юг;25077136778;GC/Рефарминг 900
Московский;Старая Москва;25077136780;GC/Рефарминг 900
Московский;Старая Москва;25077136783;GC/Рефарминг 900
Санкт-Петербургский;Пролетарский Питер Юг;25078103099;GC/Рефарминг 2100
Московский;г.Коломна;25050133871;GC/Рефарминг 900
Московский;Деловая Москва;25077136825;GC/Рефарминг 900
Московский;Спящая Москва Восток;25077136832;GC/Рефарминг 900
Московский;Спящая Москва Восток;25077136834;GC/Рефарминг 900
Московский;Спящая Москва Юг;25077136846;GC/Рефарминг 900
Московский;Спящая Москва Запад;25077136847;GC/Рефарминг 900
Московский;Спящая Москва Запад;25077136848;GC/Рефарминг 900
Санкт-Петербургский;Пролетарский Питер Север;25078123784;GC/Рефарминг 2100
Кемеровский;г.Кемерово;25042102408;GC/Рефарминг 2100
Кемеровский;г.Кемерово;25042102408;GC/Рефарминг 2100
Санкт-Петербургский;Исторический Питер;25078123786;GC/Рефарминг 2100
Санкт-Петербургский;Пролетарский Питер Юг;25078123788;GC/Рефарминг 2100
Санкт-Петербургский;Пролетарский Питер Север;25078123789;GC/Рефарминг 2100
Санкт-Петербургский;Пролетарский Питер Юг;25078121640;GC/Рефарминг 2100
Санкт-Петербургский;Исторический Питер;25078123793;GC/Рефарминг 2100
Санкт-Петербургский;Кронштадтский район;25078123795;GC/Рефарминг 2100
Санкт-Петербургский;Пролетарский Питер Юг;25078123797;GC/Рефарминг 2100
Санкт-Петербургский;Пролетарский Питер Юг;25078123798;GC/Рефарминг 2100
Санкт-Петербургский;Пролетарский Питер Юг;25078123798;GC/Рефарминг 2100
Санкт-Петербургский;Пушкинский район;25078123800;GC/Рефарминг 2100
Санкт-Петербургский;Пролетарский Питер Юг;25078123801;GC/Рефарминг 2100
Санкт-Петербургский;Исторический Питер;25078123803;GC/Рефарминг 2100
Санкт-Петербургский;Исторический Питер;25078123804;GC/Рефарминг 2100
Санкт-Петербургский;Пушкинский район;25078123805;GC/Рефарминг 2100
Санкт-Петербургский;Пушкинский район;25078123805;GC/Рефарминг 2100
Санкт-Петербургский;Пролетарский Питер Юг;25078123807;GC/Рефарминг 2100
Санкт-Петербургский;Пролетарский Питер Юг;25078123809;GC/Рефарминг 2100
Московский;Московская обл_RuR_Север;25050133989;GC/Рефарминг 900
Санкт-Петербургский;Пролетарский Питер Юг;25078123810;GC/Рефарминг 2100
Московский;Московская обл_RuR_Север;25050133990;GC/Рефарминг 900
Санкт-Петербургский;Исторический Питер;25078123812;GC/Рефарминг 2100
Санкт-Петербургский;Пролетарский Питер Юг;25078123814;GC/Рефарминг 2100
Санкт-Петербургский;Пролетарский Питер Юг;25078123815;GC/Рефарминг 2100
Московский;г.Ногинск;25050133992;GC/Рефарминг 900
Санкт-Петербургский;Пушкинский район;25078123816;GC/Рефарминг 2100
Санкт-Петербургский;Пролетарский Питер Север;25078123818;GC/Рефарминг 2100
Санкт-Петербургский;Пролетарский Питер Север;25078123818;GC/Рефарминг 2100
Санкт-Петербургский;Пролетарский Питер Юг;25078123819;GC/Рефарминг 2100
Санкт-Петербургский;Пролетарский Питер Юг;25078123820;GC/Рефарминг 2100
Санкт-Петербургский;Пролетарский Питер Юг;25078123821;GC/Рефарминг 2100
Московский;Московская обл_RuR_Восток;25050133994;GC/Рефарминг 900
Московский;Московская агломерация;25050133995;GC/Рефарминг 900
Санкт-Петербургский;Пролетарский Питер Юг;25078123822;GC/Рефарминг 2100
Санкт-Петербургский;Пролетарский Питер Север;25078123823;GC/Рефарминг 2100
Санкт-Петербургский;Пролетарский Питер Восток;25047104639;GC/Рефарминг 2100
Санкт-Петербургский;Пролетарский Питер Восток;25047104643;GC/Рефарминг 2100
Санкт-Петербургский;Пролетарский Питер Восток;25047104644;GC/Рефарминг 2100
Санкт-Петербургский;Пролетарский Питер Восток;25047104645;GC/Рефарминг 2100
Санкт-Петербургский;Пролетарский Питер Восток;25078123826;GC/Рефарминг 2100
Санкт-Петербургский;Пролетарский Питер Восток;25078123827;GC/Рефарминг 2100
Санкт-Петербургский;Пролетарский Питер Восток;25047104650;GC/Рефарминг 2100
Санкт-Петербургский;Пролетарский Питер Восток;25047104652;GC/Рефарминг 2100
Санкт-Петербургский;Пролетарский Питер Юг;25078123831;GC/Рефарминг 2100
Санкт-Петербургский;Пролетарский Питер Юг;25078123831;GC/Рефарминг 2100
Санкт-Петербургский;Пролетарский Питер Север;25078123835;GC/Рефарминг 2100
Санкт-Петербургский;Красносельский район;25047104653;GC/Рефарминг 2100
Санкт-Петербургский;Исторический Питер;25078121490;GC/Рефарминг 2100
Санкт-Петербургский;Пролетарский Питер Юг;25078123838;GC/Рефарминг 2100
Санкт-Петербургский;Пролетарский Питер Юг;25078123841;GC/Рефарминг 2100
Санкт-Петербургский;Пролетарский Питер Юг;25078123842;GC/Рефарминг 2100
Санкт-Петербургский;Колпинский район;25078123844;GC/Рефарминг 2100
Санкт-Петербургский;Исторический Питер;25078123847;GC/Рефарминг 2100
Казанский;г.Альметьевск;25016109254;GC/Рефарминг 2100
Санкт-Петербургский;Исторический Питер;25078123850;GC/Рефарминг 2100
Московский;Спящая Москва Север;25077136897;GC/Рефарминг 900
Московский;Спящая Москва Север;25077136897;GC/Рефарминг 900
Санкт-Петербургский;Пролетарский Питер Восток;25078123855;GC/Рефарминг 2100
Санкт-Петербургский;Исторический Питер;25078123856;GC/Рефарминг 2100
Санкт-Петербургский;Исторический Питер;25078123858;GC/Рефарминг 2100
Московский;Спящая Москва Восток;25077136916;GC/Рефарминг 900
Московский;Московская агломерация;25050134026;GC/Рефарминг 900
Московский;Спящая Москва Запад;25077136917;GC/Рефарминг 900
Московский;Спящая Москва Восток;25077136919;GC/Рефарминг 900
Московский;Старая Москва;25077136921;GC/Рефарминг 900
Московский;Спящая Москва Юг;25077136923;GC/Рефарминг 900
Московский;Спящая Москва Юг;25077136924;GC/Рефарминг 900
Московский;Московская агломерация;25050134042;GC/Рефарминг 900
Московский;Московская агломерация;25050134043;GC/Рефарминг 900
Московский;VIP Запад;25050134045;GC/Рефарминг 900
Московский;Спящая Москва Запад;25077136938;GC/Рефарминг 900
Московский;Спящая Москва Запад;25077136941;GC/Рефарминг 900
Московский;Спящая Москва Запад;25077136947;GC/Рефарминг 900
Московский;Спящая Москва Запад;25077136948;GC/Рефарминг 900
Московский;Спящая Москва Юг;25077136962;GC/Рефарминг 900
Московский;Спящая Москва Юг;25077136964;GC/Рефарминг 900
Московский;Спящая Москва Восток;25077136965;GC/Рефарминг 900
Московский;Старая Москва;25077136967;GC/Рефарминг 900
Московский;Московская агломерация;25077136968;GC/Рефарминг 900
Московский;Спящая Москва Юг;25077136969;GC/Рефарминг 900
Московский;Спящая Москва Запад;25077136974;GC/Рефарминг 900
Московский;Спящая Москва Юг;25077136975;GC/Рефарминг 900
Московский;Спящая Москва Юг;25077136976;GC/Рефарминг 900
Московский;г.Троицк_МО;25077136980;GC/Рефарминг 900
Московский;Спящая Москва Юг;25077136983;GC/Рефарминг 900
Московский;г.Щербинка;25077136984;GC/Рефарминг 900
Московский;г.Щербинка;25077136984;GC/Рефарминг 900
Московский;г.Щербинка;25077136985;GC/Рефарминг 900
Московский;Спящая Москва Юг;25077136986;GC/Рефарминг 900
Московский;Московская агломерация;25077136989;GC/Рефарминг 900
Московский;Спящая Москва Юг;25077136992;GC/Рефарминг 900
Московский;Спящая Москва Восток;25077136996;GC/Рефарминг 900
Московский;Спящая Москва Восток;25077136998;GC/Рефарминг 900
Московский;Спящая Москва Юг;25077137000;GC/Рефарминг 900
Московский;Спящая Москва Юг;25077137001;GC/Рефарминг 900
Московский;Спящая Москва Запад;25077137002;GC/Рефарминг 900
Московский;Спящая Москва Юг;25077137005;GC/Рефарминг 900
Московский;Спящая Москва Юг;25077137006;GC/Рефарминг 900
Московский;Спящая Москва Юг;25077137013;GC/Рефарминг 900
Московский;Спящая Москва Юг;25077137014;GC/Рефарминг 900
Московский;Спящая Москва Юг;25077137019;GC/Рефарминг 900
Московский;Спящая Москва Запад;25077137027;GC/Рефарминг 900
Московский;Спящая Москва Юг;25077137028;GC/Рефарминг 900
Московский;Спящая Москва Юг;25077137029;GC/Рефарминг 900
Московский;Московская обл_RuR_Юг;25050134075;GC/Рефарминг 900
Московский;рп.Томилино;25050134081;GC/Рефарминг 900
Московский;рп.Томилино;25050134082;GC/Рефарминг 900
Московский;Спящая Москва Восток;25077137033;GC/Рефарминг 900
Московский;г.Люберцы;25050134120;GC/Рефарминг 900
Московский;г.Люберцы;25050134122;GC/Рефарминг 900
Московский;г.Люберцы;25050134122;GC/Рефарминг 900
Московский;г.Люберцы;25050134125;GC/Рефарминг 900
Московский;г.Люберцы;25050134128;GC/Рефарминг 900
Московский;г.Егорьевск;25050134133;GC/Рефарминг 900
Московский;г.Егорьевск;25050134133;GC/Рефарминг 900
Московский;г.Домодедово;25050134138;GC/Рефарминг 900
Московский;г.Домодедово;25050134142;GC/Рефарминг 900
Московский;г.Домодедово;25050134143;GC/Рефарминг 900
Московский;г.Видное;25050134148;GC/Рефарминг 900
Московский;Московская обл_RuR_Восток;25050134151;GC/Рефарминг 900
Московский;г.Чехов;25050134158;GC/Рефарминг 900
Московский;г.Одинцово;25050134164;GC/Рефарминг 900
Московский;г.Одинцово;25050134165;GC/Рефарминг 900
Московский;г.Одинцово;25050134169;GC/Рефарминг 900
Московский;г.Раменское;25050134172;GC/Рефарминг 900
Московский;г.Подольск;25050134180;GC/Рефарминг 900
Московский;г.Балашиха;25050134185;GC/Рефарминг 900
Московский;г.Балашиха;25050134185;GC/Рефарминг 900
Московский;г.Лыткарино;25050134194;GC/Рефарминг 900
Московский;г.Серпухов+Протвино;25050134203;GC/Рефарминг 900
Московский;г.Серпухов+Протвино;25050134203;GC/Рефарминг 900
Московский;г.Подольск;25050134207;GC/Рефарминг 900
Московский;г.Подольск;25050134209;GC/Рефарминг 900
Московский;г.Подольск;25050134210;GC/Рефарминг 900
Московский;г.Подольск;25050134211;GC/Рефарминг 900
Московский;г.Подольск;25050134215;GC/Рефарминг 900
Московский;г.Подольск;25050134216;GC/Рефарминг 900
Московский;Спящая Москва Север;25077137037;GC/Рефарминг 900
Московский;Спящая Москва Восток;25077137038;GC/Рефарминг 900
Московский;Спящая Москва Север;25077137045;GC/Рефарминг 900
Московский;Спящая Москва Север;25077137051;GC/Рефарминг 900
Московский;Спящая Москва Север;25077137054;GC/Рефарминг 900
Московский;Спящая Москва Север;25077137055;GC/Рефарминг 900
Московский;Спящая Москва Север;25077137059;GC/Рефарминг 900
Московский;Спящая Москва Север;25077137067;GC/Рефарминг 900
Московский;Спящая Москва Север;25077137069;GC/Рефарминг 900
Московский;Спящая Москва Север;25077137076;GC/Рефарминг 900
Московский;Спящая Москва Север;25077137077;GC/Рефарминг 900
Московский;Спящая Москва Север;25077137080;GC/Рефарминг 900
Московский;г.Зеленоград;25077137082;GC/Рефарминг 900
Московский;Спящая Москва Север;25077137087;GC/Рефарминг 900
Московский;Спящая Москва Запад;25077137089;GC/Рефарминг 900
Московский;г.Химки;25050134222;GC/Рефарминг 900
Московский;Спящая Москва Восток;25077137093;GC/Рефарминг 900
Московский;Спящая Москва Восток;25077137098;GC/Рефарминг 900
Московский;Спящая Москва Север;25077137101;GC/Рефарминг 900
Московский;Спящая Москва Север;25077137111;GC/Рефарминг 900
Московский;Спящая Москва Север;25077137122;GC/Рефарминг 900
Московский;Спящая Москва Север;25077137123;GC/Рефарминг 900
Московский;Старая Москва;25077137127;GC/Рефарминг 900
Московский;Старая Москва;25077137127;GC/Рефарминг 900
Московский;Старая Москва;25077137128;GC/Рефарминг 900
Московский;Спящая Москва Запад;25077137129;GC/Рефарминг 900
Московский;Спящая Москва Запад;25077137130;GC/Рефарминг 900
Московский;Спящая Москва Север;25077137134;GC/Рефарминг 900
Московский;Старая Москва;25077137141;GC/Рефарминг 900
Московский;Старая Москва;25077137142;GC/Рефарминг 900
Московский;Спящая Москва Север;25077137147;GC/Рефарминг 900
Московский;Спящая Москва Север;25077137148;GC/Рефарминг 900
Московский;Спящая Москва Север;25077137157;GC/Рефарминг 900
Московский;Спящая Москва Север;25077137160;GC/Рефарминг 900
Московский;Спящая Москва Север;25077137161;GC/Рефарминг 900
Московский;Спящая Москва Север;25077137170;GC/Рефарминг 900
Московский;Спящая Москва Север;25077137178;GC/Рефарминг 900
Московский;Спящая Москва Север;25077137182;GC/Рефарминг 900
Московский;Спящая Москва Север;25077137184;GC/Рефарминг 900
Московский;Спящая Москва Север;25077137186;GC/Рефарминг 900
Московский;Спящая Москва Север;25077137197;GC/Рефарминг 900
Московский;Спящая Москва Восток;25077137203;GC/Рефарминг 900
Московский;Спящая Москва Запад;25077137220;GC/Рефарминг 900
Московский;Спящая Москва Север;25077137221;GC/Рефарминг 900
Московский;Спящая Москва Север;25077137241;GC/Рефарминг 900
Московский;Спящая Москва Север;25077137242;GC/Рефарминг 900
Московский;Спящая Москва Север;25077137243;GC/Рефарминг 900
Московский;Спящая Москва Запад;25077137246;GC/Рефарминг 900
Московский;Старая Москва;25077137247;GC/Рефарминг 900
Московский;Спящая Москва Север;25077137256;GC/Рефарминг 900
Московский;г.Химки;25050134225;GC/Рефарминг 900
Московский;Спящая Москва Восток;25077137281;GC/Рефарминг 900
Московский;Спящая Москва Восток;25077137282;GC/Рефарминг 900
Московский;Спящая Москва Север;25077137286;GC/Рефарминг 900
Московский;Спящая Москва Север;25077137289;GC/Рефарминг 900
Московский;Спящая Москва Север;25077137295;GC/Рефарминг 900
Московский;Спящая Москва Север;25077137296;GC/Рефарминг 900
Московский;Спящая Москва Север;25077137304;GC/Рефарминг 900
Московский;Спящая Москва Север;25077137308;GC/Рефарминг 900
Московский;Спящая Москва Север;25077137313;GC/Рефарминг 900
Московский;Спящая Москва Север;25077137331;GC/Рефарминг 900
Московский;Спящая Москва Север;25077137332;GC/Рефарминг 900
Московский;Спящая Москва Север;25077137337;GC/Рефарминг 900
Московский;Спящая Москва Север;25077137339;GC/Рефарминг 900
Московский;Спящая Москва Север;25077137346;GC/Рефарминг 900
Московский;Спящая Москва Запад;25077137358;GC/Рефарминг 900
Московский;Спящая Москва Север;25077137371;GC/Рефарминг 900
Московский;Спящая Москва Север;25077137372;GC/Рефарминг 900
Московский;Спящая Москва Запад;25077137375;GC/Рефарминг 900
Московский;Спящая Москва Север;25077137380;GC/Рефарминг 900
Московский;Старая Москва;25077137387;GC/Рефарминг 900
Московский;Московская агломерация;25050134242;GC/Рефарминг 900
Московский;Московская агломерация;25050134243;GC/Рефарминг 900
Московский;Московская агломерация;25050134258;GC/Рефарминг 900
Московский;Московская агломерация;25050134261;GC/Рефарминг 900
Московский;Московская обл_RuR_Север;25050134270;GC/Рефарминг 900
Московский;Московская обл_RuR_Север;25050134272;GC/Рефарминг 900
Московский;Московская обл_RuR_Север;25050134273;GC/Рефарминг 900
Московский;Московская обл_RuR_Север;25050134274;GC/Рефарминг 900
Московский;Московская обл_RuR_Север;25050134280;GC/Рефарминг 900
Московский;г.Сергиев Посад+Хотьково;25050134281;GC/Рефарминг 900
Московский;г.Сергиев Посад+Хотьково;25050134283;GC/Рефарминг 900
Московский;г.Сергиев Посад+Хотьково;25050134284;GC/Рефарминг 900
Московский;г.Химки;25050134298;GC/Рефарминг 900
Московский;г.Химки;25050134298;GC/Рефарминг 900
Московский;г.Долгопрудный;25050134301;GC/Рефарминг 900
Московский;г.Долгопрудный;25050134305;GC/Рефарминг 900
Московский;г.Химки;25050134306;GC/Рефарминг 900
Московский;г.Химки;25050134308;GC/Рефарминг 900
Московский;г.Химки;25050134309;GC/Рефарминг 900
Московский;г.Химки;25050134311;GC/Рефарминг 900
Московский;г.Химки;25050134318;GC/Рефарминг 900
Московский;г.Долгопрудный;25050134336;GC/Рефарминг 900
Московский;VIP Запад;25050134338;GC/Рефарминг 900
Московский;Московская обл_RuR_Запад;25050134340;GC/Рефарминг 900
Московский;Московская агломерация;25050134347;GC/Рефарминг 900
Московский;Московская агломерация;25050134348;GC/Рефарминг 900
Московский;г.Ногинск;25050134369;GC/Рефарминг 900
Московский;г.Ногинск;25050134369;GC/Рефарминг 900
Московский;г.Ногинск;25050134373;GC/Рефарминг 900
Московский;г.Ногинск;25050134374;GC/Рефарминг 900
Московский;г.Мытищи;25050134387;GC/Рефарминг 900
Московский;г.Мытищи;25050134401;GC/Рефарминг 900
Московский;г.Королёв;25050134404;GC/Рефарминг 900
Московский;г.Мытищи;25050134407;GC/Рефарминг 900
Московский;г.Мытищи;25050134408;GC/Рефарминг 900
Московский;Московская агломерация;25050134419;GC/Рефарминг 900
Московский;Московская агломерация;25050134421;GC/Рефарминг 900
Московский;г.Красногорск;25050134440;GC/Рефарминг 900
Московский;г.Красногорск;25050134443;GC/Рефарминг 900
Московский;г.Красногорск;25050134444;GC/Рефарминг 900
Московский;г.Красногорск;25050134449;GC/Рефарминг 900
Московский;г.Красногорск;25050134451;GC/Рефарминг 900
Московский;г.Красногорск;25050134452;GC/Рефарминг 900
Московский;г.Клин;25050134461;GC/Рефарминг 900
Московский;г.Красногорск;25050134463;GC/Рефарминг 900
Московский;г.Красногорск;25050134467;GC/Рефарминг 900
Московский;г.Красногорск;25050134468;GC/Рефарминг 900
Московский;г.Красногорск;25050134469;GC/Рефарминг 900
Московский;г.Красногорск;25050134472;GC/Рефарминг 900
Московский;г.Красногорск;25050134485;GC/Рефарминг 900
Московский;Московская агломерация;25050134486;GC/Рефарминг 900
Московский;Московская агломерация;25050134493;GC/Рефарминг 900
Московский;Московская агломерация;25050134493;GC/Рефарминг 900
Московский;г.Красногорск;25050134502;GC/Рефарминг 900
Московский;г.Красногорск;25050134502;GC/Рефарминг 900
Московский;г.Щёлково;25050134504;GC/Рефарминг 900
Московский;г.Ногинск;25050134509;GC/Рефарминг 900
Московский;г.Ногинск;25050134509;GC/Рефарминг 900
Московский;г.Сергиев Посад+Хотьково;25050134518;GC/Рефарминг 900
Московский;г.Сергиев Посад+Хотьково;25050134520;GC/Рефарминг 900
Московский;г.Пушкино;25050134528;GC/Рефарминг 900
Московский;г.Пушкино;25050134529;GC/Рефарминг 900
Московский;г.Ивантеевка;25050134532;GC/Рефарминг 900
Московский;г.Пушкино;25050134534;GC/Рефарминг 900
Московский;г.Пушкино;25050134539;GC/Рефарминг 900
Московский;г.Лобня;25050134548;GC/Рефарминг 900
Московский;г.Лобня;25050134552;GC/Рефарминг 900
Московский;г.Лобня;25050134555;GC/Рефарминг 900
Московский;г.Лобня;25050134558;GC/Рефарминг 900
Московский;г.Лобня;25050134561;GC/Рефарминг 900
Московский;г.Лобня;25050134563;GC/Рефарминг 900
Московский;г.Лобня;25050134563;GC/Рефарминг 900
Московский;г.Реутов;25050134568;GC/Рефарминг 900
Московский;г.Королёв;25050134571;GC/Рефарминг 900
Московский;г.Королёв;25050134571;GC/Рефарминг 900
Московский;г.Мытищи;25050134572;GC/Рефарминг 900
Московский;г.Химки;25050134586;GC/Рефарминг 900
Московский;г.Химки;25050134590;GC/Рефарминг 900
Московский;г.Химки;25050134592;GC/Рефарминг 900
Московский;г.Химки;25050134599;GC/Рефарминг 900
Московский;г.Химки;25050134602;GC/Рефарминг 900
Московский;г.Химки;25050134608;GC/Рефарминг 900
Московский;г.Химки;25050134610;GC/Рефарминг 900
Московский;г.Химки;25050134611;GC/Рефарминг 900
Московский;Спящая Москва Север;25077137396;GC/Рефарминг 900
Московский;г.Долгопрудный;25050134614;GC/Рефарминг 900
Московский;г.Долгопрудный;25050134615;GC/Рефарминг 900
Московский;г.Долгопрудный;25050134618;GC/Рефарминг 900
Московский;г.Долгопрудный;25050134620;GC/Рефарминг 900
Московский;г.Химки;25050134626;GC/Рефарминг 900
Московский;Спящая Москва Север;25077137398;GC/Рефарминг 900
Московский;г.Долгопрудный;25050134633;GC/Рефарминг 900
Московский;г.Долгопрудный;25050134634;GC/Рефарминг 900
Московский;г.Балашиха;25050134639;GC/Рефарминг 900
Московский;г.Балашиха;25050134643;GC/Рефарминг 900
Московский;г.Химки;25050134646;GC/Рефарминг 900
Московский;г.Химки;25050134646;GC/Рефарминг 900
Московский;г.Химки;25050134648;GC/Рефарминг 900
Московский;г.Балашиха;25050134656;GC/Рефарминг 900
Московский;г.Балашиха;25050134661;GC/Рефарминг 900
Московский;г.Балашиха;25050134664;GC/Рефарминг 900
Московский;г.Балашиха;25050134669;GC/Рефарминг 900
Московский;г.Балашиха;25050134673;GC/Рефарминг 900
Московский;г.Фрязино;25050134675;GC/Рефарминг 900
Московский;г.Электросталь;25050134682;GC/Рефарминг 900
Московский;г.Электросталь;25050134684;GC/Рефарминг 900
Московский;г.Электросталь;25050134689;GC/Рефарминг 900
Московский;г.Электросталь;25050134691;GC/Рефарминг 900
Московский;г.Электросталь;25050134692;GC/Рефарминг 900
Московский;Московская обл_RuR_Восток;25050134712;GC/Рефарминг 900
Московский;Московская обл_RuR_Север;25050134715;GC/Рефарминг 900
Московский;г.Ступино+Кашира+Ожерелье;25050134731;GC/Рефарминг 900
Московский;Московская обл_RuR_Север;25050134741;GC/Рефарминг 900
Московский;Московская обл_RuR_Юг;25050134786;GC/Рефарминг 900
Московский;Московская обл_RuR_Восток;25050134800;GC/Рефарминг 900
Московский;Московская обл_RuR_Запад;25050134835;GC/Рефарминг 900
Московский;Московская обл_RuR_Восток;25050134883;GC/Рефарминг 900
Московский;Московская обл_RuR_Юг;25050134898;GC/Рефарминг 900
Московский;Московская обл_RuR_Север;25050134931;GC/Рефарминг 900
Санкт-Петербургский;Пролетарский Питер Восток;25078123865;GC/Рефарминг 2100
Санкт-Петербургский;Пролетарский Питер Восток;25078123865;GC/Рефарминг 2100
Московский;Московская обл_RuR_Запад;25050134972;GC/Рефарминг 900
Московский;Московская обл_RuR_Запад;25050134972;GC/Рефарминг 900
Московский;Московская обл_RuR_Запад;25050135025;GC/Рефарминг 900
Московский;Московская обл_RuR_Юг;25077137399;GC/Рефарминг 900
Московский;г.Троицк_МО;25077137418;GC/Рефарминг 900
Московский;г.Троицк_МО;25077137418;GC/Рефарминг 900
Московский;Спящая Москва Юг;25077137425;GC/Рефарминг 900
Московский;Спящая Москва Юг;25077137434;GC/Рефарминг 900
Московский;Спящая Москва Юг;25077137434;GC/Рефарминг 900
Московский;Спящая Москва Юг;25077137438;GC/Рефарминг 900
Московский;Спящая Москва Юг;25077137446;GC/Рефарминг 900
Московский;Спящая Москва Запад;25077137456;GC/Рефарминг 900
Московский;Спящая Москва Север;25077137486;GC/Рефарминг 900
Московский;Спящая Москва Восток;25077137492;GC/Рефарминг 900
Московский;Спящая Москва Восток;25077137494;GC/Рефарминг 900
Московский;Спящая Москва Запад;25077137496;GC/Рефарминг 900
Московский;Спящая Москва Запад;25077137497;GC/Рефарминг 900
Московский;Спящая Москва Север;25077137498;GC/Рефарминг 900
Московский;Спящая Москва Север;25077137499;GC/Рефарминг 900
Московский;Спящая Москва Север;25077137506;GC/Рефарминг 900
Московский;Спящая Москва Север;25077137507;GC/Рефарминг 900
Московский;Спящая Москва Север;25077137508;GC/Рефарминг 900
Московский;Спящая Москва Запад;25077137521;GC/Рефарминг 900
Московский;Спящая Москва Восток;25077137541;GC/Рефарминг 900
Московский;Спящая Москва Север;25077137544;GC/Рефарминг 900
Московский;Спящая Москва Север;25077137547;GC/Рефарминг 900
Московский;Спящая Москва Север;25077137549;GC/Рефарминг 900
Московский;г.Зеленоград;25077137552;GC/Рефарминг 900
Московский;Спящая Москва Север;25077137565;GC/Рефарминг 900
Московский;Спящая Москва Север;25077137569;GC/Рефарминг 900
Московский;Спящая Москва Север;25077137570;GC/Рефарминг 900
